ticker,fiscal_year,fiscal_quarter,end_date,stock_price
8367,2013,2,2013-09-30,3950.000132555886
8367,2013,3,2013-12-30,3930.096410089857
8367,2013,4,2014-03-31,3890.0000870326758
8367,2014,1,2014-06-30,4200.00006263491
8367,2014,2,2014-09-30,4430.000049549827
8367,2014,3,2014-12-30,4160.106602640734
8367,2014,4,2015-03-31,4170.000015548078
8367,2015,1,2015-06-30,4380.000016323908
8367,2015,2,2015-09-30,3770.000028101767
8367,2015,3,2015-12-30,3800.0488902491875
8367,2015,4,2016-03-31,3060.0000228101185
8367,2016,1,2016-06-30,3260.0000607238235
8367,2016,2,2016-09-30,3560
8367,2016,3,2016-12-30,4450.5304005582275
8367,2016,4,2017-03-31,4075
8367,2017,1,2017-06-30,3200
8367,2017,2,2017-09-29,3087.330910053971
8367,2017,3,2017-12-29,3030.045460411271
8367,2017,4,2018-03-30,2868.0337027157243
8367,2018,1,2018-06-29,2823.536949709266
8367,2018,2,2018-09-28,2882.0477431082827
8367,2018,3,2018-12-28,2143.771068590277
8367,2018,4,2019-03-29,2073.033066341856
8367,2019,1,2019-06-28,2337.404390561105
8367,2019,2,2019-09-30,2526
8367,2019,3,2019-12-30,2783.030298998843
8367,2019,4,2020-03-31,2230
8367,2020,1,2020-06-30,2092
8367,2020,2,2020-09-30,1945
8367,2020,3,2020-12-30,1742.0151670254236
8367,2020,4,2021-03-31,1972
8367,2021,1,2021-06-30,1837
8367,2021,2,2021-09-30,2008
8367,2021,3,2021-12-30,1941.0013713558376
8367,2021,4,2022-03-31,1978
8367,2022,1,2022-06-30,1990
8367,2022,2,2022-09-30,2100
8367,2022,3,2022-12-30,2563.0298659479345
8367,2022,4,2023-03-31,2324
8368,2005,1,2005-06-30,672
8368,2005,2,2005-09-30,771
8368,2005,3,2005-12-30,812
8368,2005,4,2006-03-31,792
8368,2006,1,2006-06-30,764
8368,2006,2,2006-09-29,762.1172292914532
8368,2006,3,2006-12-29,749
8368,2006,4,2007-03-30,756.8374690935617
8368,2007,1,2007-06-29,836
8368,2007,2,2007-09-28,664.1342374622957
8368,2007,3,2007-12-28,620
8368,2007,4,2008-03-31,589
8368,2008,1,2008-06-30,635
8368,2008,2,2008-09-30,590
8368,2008,3,2008-12-30,541.5643445504661
8368,2008,4,2009-03-31,504
8368,2009,1,2009-06-30,477
8368,2009,2,2009-09-30,462
8368,2009,3,2009-12-30,410.00857824937856
8368,2009,4,2010-03-31,439
8368,2010,1,2010-06-30,383
8368,2010,2,2010-09-30,359
8368,2010,3,2010-12-30,350.01446527977333
8368,2010,4,2011-03-31,374
8368,2011,1,2011-06-30,325
8368,2011,2,2011-09-30,331
8368,2011,3,2011-12-30,305.0009091429126
8368,2011,4,2012-03-30,381.0056411427225
8368,2012,1,2012-06-29,332.0050889062662
8368,2012,2,2012-09-28,351.1185944726046
8368,2012,3,2012-12-28,390.7219773424738
8368,2012,4,2013-03-29,469.0186869346401
8368,2013,1,2013-06-28,411.9455768300656
8368,2013,2,2013-09-30,404
8368,2013,3,2013-12-30,421.03281640316266
8368,2013,4,2014-03-31,424
8368,2014,1,2014-06-30,422
8368,2014,2,2014-09-30,440
8368,2014,3,2014-12-30,498.012888507216
8368,2014,4,2015-03-31,557
8368,2015,1,2015-06-30,607
8368,2015,2,2015-09-30,575
8368,2015,3,2015-12-30,591.0083596131908
8368,2015,4,2016-03-31,422
8368,2016,1,2016-06-30,352
8368,2016,2,2016-09-30,364
8368,2016,3,2016-12-30,475.0075933423312
8368,2016,4,2017-03-31,444
8368,2017,1,2017-06-30,457
8368,2017,2,2017-09-29,503.00510863862036
8368,2017,3,2017-12-29,537.0009248669267
8368,2017,4,2018-03-30,503.00064824596774
8368,2018,1,2018-06-29,435.00045431771434
8368,2018,2,2018-09-28,459.0005861149381
8368,2018,3,2018-12-28,391.0002943306883
8368,2018,4,2019-03-29,352.00040092803204
8368,2019,1,2019-06-28,332.8542325664692
8368,2019,2,2019-09-30,345
8368,2019,3,2019-12-30,348.00003838604306
8368,2019,4,2020-03-31,302
8368,2020,1,2020-06-30,329
8368,2020,2,2020-09-30,329
8368,2020,3,2020-12-30,297.9999941341241
8368,2020,4,2021-03-31,334
8368,2021,1,2021-06-30,306
8368,2021,2,2021-09-30,326
8368,2021,3,2021-12-30,344.00019941406384
8368,2021,4,2022-03-31,335
8368,2022,1,2022-06-30,328
8368,2022,2,2022-09-30,317
8368,2022,3,2022-12-30,368.00008707229716
8368,2022,4,2023-03-31,371
8369,2005,1,2005-06-30,4715.00004268061
8369,2005,2,2005-09-30,5680
8369,2005,3,2005-12-30,7125
8369,2005,4,2006-03-31,7100.0000404516595
8369,2006,1,2006-06-30,6175.000035181549
8369,2006,2,2006-09-29,5965.187169269181
8369,2006,3,2006-12-29,5550
8369,2006,4,2007-03-30,6759.646553259984
8369,2007,1,2007-06-29,7385.00006301235
8369,2007,2,2007-09-28,6827.4162518064
8369,2007,3,2007-12-28,6630
8369,2007,4,2008-03-31,6060.000016806515
8369,2008,1,2008-06-30,5545.000030670823
8369,2008,2,2008-09-30,5250.000058051994
8369,2008,3,2008-12-30,4944.463702581546
8369,2008,4,2009-03-31,4160.000022831051
8369,2009,1,2009-06-30,4475.0000245029
8369,2009,2,2009-09-30,4125.000010915569
8369,2009,3,2009-12-30,3750.0710617011787
8369,2009,4,2010-03-31,4305.000011392278
8369,2010,1,2010-06-30,3670.000009711976
8369,2010,2,2010-09-30,3385.000026871926
8369,2010,3,2010-12-30,3850.1538212604696
8369,2010,4,2011-03-31,3680.000029215818
8369,2011,1,2011-06-30,3695.0000293354633
8369,2011,2,2011-09-30,3465.00002750988
8369,2011,3,2011-12-30,3315.0280562656562
8369,2011,4,2012-03-30,3755.0466373385907
8369,2012,1,2012-06-29,3010.0546397169423
8369,2012,2,2012-09-28,3304.4894192074157
8369,2012,3,2012-12-28,3640.0790995112775
8369,2012,4,2013-03-29,4590.064545179649
8369,2013,1,2013-06-28,4135.141640831623
8369,2013,2,2013-09-30,4310.000045620056
8369,2013,3,2013-12-30,4390.140555048194
8369,2013,4,2014-03-31,4260.000045092732
8369,2014,1,2014-06-30,4605.00001218727
8369,2014,2,2014-09-30,4555.000048214184
8369,2014,3,2014-12-30,5060.010631593906
8369,2014,4,2015-03-31,6295.0000499756325
8369,2015,1,2015-06-30,7050.000074629966
8369,2015,2,2015-09-30,6055.000064074501
8369,2015,3,2015-12-30,5650.060970243648
8369,2015,4,2016-03-31,3670.0000194183544
8369,2016,1,2016-06-30,3115
8369,2016,2,2016-09-30,3670.0000097076677
8369,2016,3,2016-12-30,4340.0145336173555
8369,2016,4,2017-03-31,4055.000021452537
8369,2017,1,2017-06-30,5300.000056079337
8369,2017,2,2017-09-29,5717.280677626084
8369,2017,3,2017-12-29,5880.421301263936
8369,2017,4,2018-03-30,5940.025881239272
8369,2018,1,2018-06-29,5130.030233098601
8369,2018,2,2018-09-28,5929.929948135059
8369,2018,3,2018-12-28,4545.026183385528
8369,2018,4,2019-03-29,4630.021706457137
8369,2019,1,2019-06-28,4164.479746176533
8369,2019,2,2019-09-30,4225
8369,2019,3,2019-12-30,4700.019532304669
8369,2019,4,2020-03-31,3440
8369,2020,1,2020-06-30,3820
8369,2020,2,2020-09-30,5070
8369,2020,3,2020-12-30,5370.041407817383
8369,2020,4,2021-03-31,6810
8369,2021,1,2021-06-30,5040
8369,2021,2,2021-09-30,5160
8369,2021,3,2021-12-30,5330.012896642597
8369,2021,4,2022-03-31,5350
8369,2022,1,2022-06-30,5780
8369,2022,2,2022-09-30,5290
8369,2022,3,2022-12-30,5895.66977751266
8369,2022,4,2023-03-31,6250
8370,2005,1,2005-05-31,205
8370,2005,2,2005-08-31,210
8370,2005,3,2005-11-30,288
8370,2013,3,2013-12-30,14140.37938133126
8370,2013,4,2014-03-31,1322
8370,2014,1,2014-06-30,1380
8370,2014,2,2014-09-30,1564
8370,2014,3,2014-12-30,1534.1551233616212
8370,2014,4,2015-03-31,1675
8370,2015,1,2015-06-30,1869
8370,2015,2,2015-09-30,1912
8370,2015,3,2015-12-30,1766.0059653094456
8370,2015,4,2016-03-31,1276
8370,2016,1,2016-06-30,1262
8370,2016,2,2016-09-30,1576
8370,2016,3,2016-12-30,1870.6167667674545
8370,2016,4,2017-03-31,1706
8370,2017,1,2017-06-30,1945
8370,2017,2,2017-09-29,1889.1307457411162
8370,2017,3,2017-12-29,1873.5772909328243
8370,2017,4,2018-03-30,1687.2042972187364
8370,2018,1,2018-06-29,1836.999031775753
8370,2018,2,2018-09-28,1824.3330239579786
8370,2018,3,2018-12-28,1572.6310469125674
8370,2018,4,2019-03-29,1542.1609812435706
8370,2019,1,2019-06-28,1379.0598382993755
8370,2019,2,2019-09-30,1679
8370,2019,3,2019-12-30,1658.4963025903073
8370,2019,4,2020-03-31,1596
8370,2020,1,2020-06-30,1637
8370,2020,2,2020-09-30,1621
8370,2020,3,2020-12-30,1473.5635473234704
8370,2020,4,2021-03-31,1657
8370,2021,1,2021-06-30,1437
8370,2021,2,2021-09-30,1587
8370,2021,3,2021-12-30,1411.0173448860883
8370,2021,4,2022-03-31,1378
8370,2022,1,2022-06-30,1333
8370,2022,2,2022-09-30,1388
8370,2022,3,2022-12-30,1565.5064651496193
8370,2022,4,2023-03-31,1484
8377,2005,1,2005-06-30,3400.0000079346337
8377,2005,2,2005-09-30,4280.000026640242
8377,2005,3,2005-12-30,5510.000034296199
8377,2005,4,2006-03-31,5170.000036190754
8377,2006,1,2006-06-30,4780.0000334606975
8377,2006,2,2006-09-29,4450.500159111752
8377,2006,3,2006-12-29,4360.000010174689
8377,2006,4,2007-03-30,3753.868209689038
8377,2007,1,2007-06-29,3990.000008609155
8377,2007,2,2007-09-28,3249.978759368463
8377,2007,3,2007-12-28,3250.0000140248476
8377,2007,4,2008-03-31,3000.000008630417
8377,2008,1,2008-06-30,3080.0000177219817
8377,2008,2,2008-09-30,2280.000011480058
8377,2008,3,2008-12-30,2100.0593309198443
8377,2008,4,2009-03-31,1790.0000077258328
8377,2009,1,2009-06-30,2420.0000052226064
8377,2009,2,2009-09-30,2100.000012085675
8377,2009,3,2009-12-30,1890.4057868935772
8377,2009,4,2010-03-31,2050.000011802764
8377,2010,1,2010-06-30,1640.000004721172
8377,2010,2,2010-09-30,1530.000002202269
8377,2010,3,2010-12-30,1650.0303435062997
8377,2010,4,2011-03-31,1620.000002331881
8377,2011,1,2011-06-30,1590.0000022887073
8377,2011,2,2011-09-30,1700.000002447075
8377,2011,3,2011-12-30,1500.0053245662098
8377,2011,4,2012-03-30,1580.0100765646987
8377,2012,1,2012-06-29,1318.4720157126792
8377,2012,2,2012-09-28,1228.0766969803406
8377,2012,3,2012-12-28,1270.0088258615312
8377,2012,4,2013-03-29,1900.0195353212837
8377,2013,1,2013-06-28,2029.5995364593648
8377,2013,2,2013-09-30,2060.000006151052
8377,2013,3,2013-12-30,2100.0510806499747
8377,2013,4,2014-03-31,1980.0000118247565
8377,2014,1,2014-06-30,2160.0000048366196
8377,2014,2,2014-09-30,2150.000006419109
8377,2014,3,2014-12-30,2440.042807072182
8377,2014,4,2015-03-31,2680.0000040007676
8377,2015,1,2015-06-30,2890
8377,2015,2,2015-09-30,2730.0000040744985
8377,2015,3,2015-12-30,2480.021693953657
8377,2015,4,2016-03-31,1480.000009940128
8377,2016,1,2016-06-30,1160.0000008654554
8377,2016,2,2016-09-30,1351
8377,2016,3,2016-12-30,2016.8951622512561
8377,2016,4,2017-03-31,1747
8377,2017,1,2017-06-30,1791
8377,2017,2,2017-09-29,1810.0329803398938
8377,2017,3,2017-12-29,1762.0290004960775
8377,2017,4,2018-03-30,1443.0108126078126
8377,2018,1,2018-06-29,1474.1420483877168
8377,2018,2,2018-09-28,1597.0251374599025
8377,2018,3,2018-12-28,1239.014900985926
8377,2018,4,2019-03-29,1153.0081776278166
8377,2019,1,2019-06-28,1119.6127863581669
8377,2019,2,2019-09-30,1045
8377,2019,3,2019-12-30,1152.0164327496905
8377,2019,4,2020-03-31,968
8377,2020,1,2020-06-30,891
8377,2020,2,2020-09-30,1057
8377,2020,3,2020-12-30,979.0105279077709
8377,2020,4,2021-03-31,1029
8377,2021,1,2021-06-30,811
8377,2021,2,2021-09-30,857
8377,2021,3,2021-12-30,914.014183366589
8377,2021,4,2022-03-31,893
8377,2022,1,2022-06-30,838
8377,2022,2,2022-09-30,854
8377,2022,3,2022-12-30,976.9691152241725
8377,2022,4,2023-03-31,925
8379,2005,1,2005-06-30,1012.000001620381
8379,2005,2,2005-09-30,1212
8379,2005,3,2005-12-30,1524
8379,2005,4,2006-03-31,1398.000002239173
8379,2006,1,2006-06-30,1394.000002232766
8379,2006,2,2006-09-29,1392.1633814683128
8379,2006,3,2006-12-29,1380.000002210602
8379,2006,4,2007-03-30,1298.2060673972492
8379,2007,1,2007-06-29,1366
8379,2007,2,2007-09-28,1254.1994211599897
8379,2007,3,2007-12-28,1212
8379,2007,4,2008-03-31,962
8379,2008,1,2008-06-30,946.0000015160613
8379,2008,2,2008-09-30,766.0000012335602
8379,2008,3,2008-12-30,779.7435552978437
8379,2008,4,2009-03-31,750.0000012136802
8379,2009,1,2009-06-30,804.0000013011028
8379,2009,2,2009-09-30,742
8379,2009,3,2009-12-30,714.1553446579854
8379,2009,4,2010-03-31,790.0000012793556
8379,2010,1,2010-06-30,712.0000011533167
8379,2010,2,2010-08-13,688.0161608858546
8379,2010,3,2010-12-30,684.0225039671633
8379,2010,4,2011-03-31,722.0000011697301
8379,2011,1,2011-06-30,700.0000011337905
8379,2011,2,2011-09-30,770.0000012464815
8379,2011,3,2011-12-30,715.6125266033977
8379,2011,4,2012-03-30,755.8553870389302
8379,2012,1,2012-06-29,573.705289453418
8379,2012,2,2012-09-28,523.6000939465854
8379,2012,3,2012-12-28,721.2908799782286
8379,2012,4,2013-03-29,919.6148509263256
8379,2013,1,2013-06-28,845.8179153366772
8379,2013,2,2013-09-30,836
8379,2013,3,2013-12-30,869.681592327859
8379,2013,4,2014-03-31,862.0000013881886
8379,2014,1,2014-06-30,968
8379,2014,2,2014-09-30,1078.000001734579
8379,2014,3,2014-12-30,1151.696591027151
8379,2014,4,2015-03-31,1296
8379,2015,1,2015-06-30,1464
8379,2015,2,2015-09-30,1376
8379,2015,3,2015-12-30,1385.703572689241
8379,2015,4,2016-03-31,822
8379,2016,1,2016-06-30,680.0000010898268
8379,2016,2,2016-09-30,832.0000013329101
8379,2016,3,2016-12-30,1092.0078533128553
8379,2016,4,2017-03-31,946.000001515572
8379,2017,1,2017-06-30,996
8379,2017,2,2017-09-29,913.7280960385923
8379,2017,3,2017-12-29,981.0089317435198
8379,2017,4,2018-03-30,801.001258817348
8379,2018,1,2018-06-29,737.9309491895696
8379,2018,2,2018-09-28,768.4780747878197
8379,2018,3,2018-12-28,583.0010765223493
8379,2018,4,2019-03-29,563.9635393337603
8379,2019,1,2019-06-28,518.9670571554016
8379,2019,2,2019-09-30,534
8379,2019,3,2019-12-30,536.0011375188705
8379,2019,4,2020-03-31,451
8379,2020,1,2020-06-30,508
8379,2020,2,2020-09-28,610.5553551621474
8381,2005,1,2005-06-30,1050
8381,2005,2,2005-09-30,1173
8381,2005,3,2005-12-30,1218
8381,2005,4,2006-03-31,1220
8381,2006,1,2006-06-30,1087
8381,2006,2,2006-09-29,1080.387454120563
8381,2006,3,2006-12-29,1106
8381,2006,4,2007-03-30,1132.907151269883
8381,2007,1,2007-06-29,1177
8381,2007,2,2007-09-28,911.3044151680562
8381,2007,3,2007-12-28,893
8381,2007,4,2008-03-31,797
8381,2008,1,2008-06-30,928
8381,2008,2,2008-09-30,813
8381,2008,3,2008-12-30,724.2425997684786
8381,2008,4,2009-03-31,757
8381,2009,1,2009-06-30,833
8381,2009,2,2009-09-30,765
8381,2009,3,2009-12-30,724.0223584659865
8381,2009,4,2010-03-31,780
8381,2010,1,2010-06-30,685
8381,2010,2,2010-09-30,598
8381,2010,3,2010-12-30,590.3328674850284
8381,2010,4,2011-03-31,620
8381,2011,1,2011-06-30,576
8381,2011,2,2011-09-30,599
8381,2011,3,2011-12-30,577.0164314400186
8381,2011,4,2012-03-30,655.0239379428529
8381,2012,1,2012-06-29,561.0132821349505
8381,2012,2,2012-09-28,575.8551692175422
8381,2012,3,2012-12-28,606.0104672505906
8381,2012,4,2013-03-29,806.0394064906832
8381,2013,1,2013-06-28,735.7707379647668
8381,2013,2,2013-09-30,762
8381,2013,3,2013-12-30,754.071278593977
8381,2013,4,2014-03-31,698
8381,2014,1,2014-06-30,753
8381,2014,2,2014-09-30,774
8381,2014,3,2014-12-30,909.0619574503072
8381,2014,4,2015-03-31,991
8381,2015,1,2015-06-30,1181
8381,2015,2,2015-09-30,1167
8381,2015,3,2015-12-30,990.0030205803072
8381,2015,4,2016-03-31,696
8381,2016,1,2016-06-30,664
8381,2016,2,2016-09-30,686
8381,2016,3,2016-12-30,979.6937104454317
8381,2016,4,2017-03-31,892
8381,2017,1,2017-06-30,945
8381,2017,2,2017-09-29,974.8452369408916
8381,2017,3,2017-12-29,1088.000808735222
8381,2017,4,2018-03-30,942.0023601968244
8381,2018,1,2018-06-29,990.9194085518483
8381,2018,2,2018-09-28,997.3439710459905
8381,2018,3,2018-12-28,770.0010107524984
8381,2018,4,2019-03-29,794.7657948040298
8381,2019,1,2019-06-28,689.9583027528889
8381,2019,2,2019-09-30,656
8381,2019,3,2019-12-30,670.0016569638412
8381,2019,4,2020-03-31,547
8381,2020,1,2020-06-30,541
8381,2020,2,2020-09-30,565
8381,2020,3,2020-12-30,492.0005746083887
8381,2020,4,2021-03-31,561
8381,2021,1,2021-06-30,539
8381,2021,2,2021-09-30,564
8381,2021,3,2021-12-30,648.0013874881433
8381,2021,4,2022-03-31,627
8381,2022,1,2022-06-30,654
8381,2022,2,2022-09-30,700
8381,2022,3,2022-12-30,780.181054113027
8381,2022,4,2023-03-31,739
8382,2005,1,2005-06-30,1271
8382,2005,2,2005-09-30,1546
8382,2005,3,2005-12-30,1695
8382,2005,4,2006-03-31,1801
8382,2006,1,2006-06-30,1560
8382,2006,2,2006-09-29,1666.6347001819513
8382,2006,3,2006-12-29,1562
8382,2006,4,2007-03-30,1552.7028856458135
8382,2007,1,2007-06-29,1712
8382,2007,2,2007-09-28,1560.9806958687093
8382,2007,3,2007-12-28,1561
8382,2007,4,2008-03-31,1429
8382,2008,1,2008-06-30,1542
8382,2008,2,2008-09-30,1461
8382,2008,3,2008-12-30,1380.2096611960724
8382,2008,4,2009-03-31,1258
8382,2009,1,2009-06-30,1339
8382,2009,2,2009-08-21,1219.0050661620896
8382,2009,3,2009-12-30,1149.038541124692
8382,2009,4,2010-03-31,1262
8382,2010,1,2010-06-30,1050
8382,2010,2,2010-09-30,1015
8382,2010,3,2010-12-30,987.32386543777
8382,2010,4,2011-03-31,944
8382,2011,1,2011-06-30,993
8382,2011,2,2011-08-24,995
8382,2011,3,2011-12-30,1210.5747135576403
8382,2011,4,2012-03-30,1119.044043270818
8382,2012,1,2012-06-29,1036.0226405290016
8382,2012,2,2012-09-28,1100.018378763311
8382,2012,3,2012-12-28,1201.0281311060985
8382,2012,4,2013-03-29,1544.430371688132
8382,2013,1,2013-06-28,1395.8010635112767
8382,2013,2,2013-09-30,1380
8382,2013,3,2013-12-30,1340.642783661417
8382,2013,4,2014-03-31,1376
8382,2014,1,2014-06-30,1558
8382,2014,2,2014-09-30,1611
8382,2014,3,2014-12-30,1657.515709778579
8382,2014,4,2015-03-31,1795
8382,2015,1,2015-06-30,1931
8382,2015,2,2015-09-30,1769
8382,2015,3,2015-12-30,1633.3114261189862
8382,2015,4,2016-03-31,1172
8382,2016,1,2016-06-30,1038
8382,2016,2,2016-09-30,1225
8382,2016,3,2016-12-30,1686.2503127532868
8382,2016,4,2017-03-31,1620
8382,2017,1,2017-06-30,1680
8382,2017,2,2017-09-29,1542.001747398961
8382,2017,3,2017-12-29,1512.394060682834
8382,2017,4,2018-03-30,1257.8805275145128
8382,2018,1,2018-06-29,1125.611214793807
8382,2018,2,2018-09-28,1157.0006479034103
8382,2018,3,2018-12-28,929.3732013702147
8382,2018,4,2019-03-29,1041.7053513180429
8382,2019,1,2019-06-28,951.2967544879456
8382,2019,2,2019-09-30,1015
8382,2019,3,2019-12-30,1115.0005810385196
8382,2019,4,2020-03-31,963
8382,2020,1,2020-06-30,998
8382,2020,2,2020-09-30,1007
8382,2020,3,2020-12-30,827.0009322806956
8382,2020,4,2021-03-31,935
8382,2021,1,2021-06-30,844
8382,2021,2,2021-09-30,863
8382,2021,3,2021-12-30,906.6218646310306
8382,2021,4,2022-03-31,875
8382,2022,1,2022-06-30,983
8382,2022,2,2022-09-28,914.2809700656488
8385,2005,1,2005-06-30,874
8385,2005,2,2005-09-30,1132
8385,2005,3,2005-12-30,1284
8385,2005,4,2006-03-31,1266
8385,2006,1,2006-06-30,1125
8385,2006,2,2006-09-29,1197.3331615771308
8385,2006,3,2006-12-29,1121
8385,2006,4,2007-03-30,1184.3591145390035
8385,2007,1,2007-06-29,1171
8385,2007,2,2007-09-28,1115.2701895192138
8385,2007,3,2007-12-28,1093
8385,2007,4,2008-03-31,1064
8385,2008,1,2008-06-30,1243
8385,2008,2,2008-08-15,1134.3445414319337
8385,2008,3,2008-12-30,1108.2702219249934
8385,2008,4,2009-03-31,995
8385,2009,1,2009-06-30,985
8385,2009,2,2009-09-30,810
8385,2009,3,2009-12-30,754.0353721023121
8385,2009,4,2010-03-31,889
8385,2010,1,2010-06-30,828
8385,2010,2,2010-09-30,677
8385,2010,3,2010-12-30,650.0524926843937
8385,2010,4,2011-03-31,693
8385,2011,1,2011-06-30,739
8385,2011,2,2011-09-30,794
8385,2011,3,2011-12-30,760.0148367364676
8385,2011,4,2012-03-30,733.0207045319845
8385,2012,1,2012-06-29,635.0069727980175
8385,2012,2,2012-09-28,639.9874091392413
8385,2012,3,2012-12-28,685.1534954198539
8385,2012,4,2013-03-29,889.0117389861748
8385,2013,1,2013-06-28,948.0109373083883
8385,2013,2,2013-09-30,1028
8385,2013,3,2013-12-30,1031.0115295693297
8385,2013,4,2014-03-31,986
8385,2014,1,2014-06-30,1024
8385,2014,2,2014-09-30,1110
8385,2014,3,2014-12-30,1311.0032225805296
8385,2014,4,2015-03-31,1427
8385,2015,1,2015-06-30,1504
8385,2015,2,2015-09-30,1369
8385,2015,3,2015-12-30,1184.0014905319517
8385,2015,4,2016-03-31,737
8385,2016,1,2016-06-30,623
8385,2016,2,2016-09-30,608
8385,2016,3,2016-12-30,806.0006882569627
8385,2016,4,2017-03-31,749
8385,2017,1,2017-06-30,930
8385,2017,2,2017-09-29,910.5269822620727
8385,2017,3,2017-12-29,903.0013644057298
8385,2017,4,2018-03-30,801.0012229485811
8385,2018,1,2018-06-29,732.0009533171662
8385,2018,2,2018-09-28,709.7270907021883
8385,2018,3,2018-12-28,580.0007624020326
8385,2018,4,2019-03-29,586.0016035385966
8385,2019,1,2019-06-28,543.9293810216791
8385,2019,2,2019-09-30,565
8385,2019,3,2019-12-30,620.0003133757452
8385,2019,4,2020-03-31,547
8385,2020,1,2020-06-30,658
8385,2020,2,2020-09-30,696
8385,2020,3,2020-12-30,647.0008192953579
8385,2020,4,2021-03-31,664
8385,2021,1,2021-06-30,546
8385,2021,2,2021-09-30,576
8385,2021,3,2021-12-30,576.0006708823128
8385,2021,4,2022-03-31,600
8385,2022,1,2022-06-30,666
8385,2022,2,2022-09-28,706958.3819079283
8386,2005,1,2005-06-30,6010.000038027262
8386,2005,2,2005-09-30,6130
8386,2005,3,2005-12-30,8150
8386,2005,4,2006-03-31,8250.000158634753
8386,2006,1,2006-06-30,7420.000142675136
8386,2006,2,2006-09-29,7391.123362908948
8386,2006,3,2006-12-29,7290.000116830619
8386,2006,4,2007-03-30,7176.914929013868
8386,2007,1,2007-06-29,6860.000199192981
8386,2007,2,2007-09-28,5682.523671809063
8386,2007,3,2007-12-28,5610.000127426895
8386,2007,4,2008-03-31,5280.000102810614
8386,2008,1,2008-06-30,6040.00007841351
8386,2008,2,2008-09-30,5830.00013247111
8386,2008,3,2008-12-30,5070.461953321446
8386,2008,4,2009-03-31,4630.000120256984
8386,2009,1,2009-06-30,4650.000045293266
8386,2009,2,2009-08-25,4480
8386,2009,3,2009-12-30,3240.048497990631
8386,2009,4,2010-03-31,3640.0000709154847
8386,2010,1,2010-06-30,3290.0000427305927
8386,2010,2,2010-09-30,3170.0000720454195
8386,2010,3,2010-12-30,2990.1584103568553
8386,2010,4,2011-03-31,3130.0000813056017
